ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI10199,F,Si,74,Si,Artista,+20annos,Medio,3,1950,Generacion X,99085,Soria,1424,80,0,153,NULL
CLI102,M,Si,66,Si,Artista,+20annos,Medio,4,1958,Generacion X,111087,Zamora,16,80,0,51,NULL
CLI1020,M,Si,76,No,Servicios,+20annos,Bajo,3,1948,Generacion X,46622,La Rioja,1267,30,1,173,NULL
CLI10200,M,No,30,No,Otros,<10annos,Bajo,3,1994,Millennials,18319,Ciudad Real,1583,30,0,349,5
CLI10201,M,Si,79,Si,Ejecutivo,+20annos,Bajo,1,1945,Generacion Silenciosa,36960,Palencia,642,50,0,234,NULL
CLI10202,F,No,35,No,Medico,10-20annos,Bajo,5,1989,Millennials,26125,Baleares,1905,30,1,326,5
CLI10203,F,No,31,No,Servicios,<10annos,Bajo,2,1993,Millennials,30396,Melilla,1491,30,0,127,NULL
CLI10204,M,Si,32,Si,Funcionario,10-20annos,Bajo,1,1992,Millennials,25460,Salamanca,847,30,0,499,3
CLI10205,F,No,21,No,Funcionario,<10annos,Bajo,5,2003,Generacion Z,23780,Orense,10635,30,0,323,5
CLI10206,F,Si,57,Si,Artista,+20annos,Medio,5,1967,Generacion X,93294,Guipiºzcoa,1267,30,0,225,NULL
CLI10207,F,Si,52,Si,Medico,+20annos,Medio,2,1972,Generacion X,64107,Ciudad Real,1248,50,1,134,NULL
CLI10208,M,No,21,No,Funcionario,<10annos,Bajo,5,2003,Generacion Z,23259,Valladolid,1581,30,0,64,NULL
CLI10209,F,No,20,No,Funcionario,<10annos,Bajo,1,2004,Generacion Z,12477,Caceres,1857,30,1,108,NULL
CLI1021,M,Si,54,Si,Ejecutivo,+20annos,Alto,4,1970,Generacion X,126658,Baleares,117,80,1,193,NULL
CLI10210,F,Si,87,No,Servicios,+20annos,Alto,2,1937,Generacion Silenciosa,115179,Guipiºzcoa,1052,120,0,283,NULL
CLI10211,F,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,17979,Las Palmas,2064,30,0,298,NULL
CLI10212,F,Si,53,Si,Artista,+20annos,Bajo,3,1971,Generacion X,62939,Vizcaya,1717,80,1,399,3
CLI10213,M,Si,57,Si,Artista,+20annos,Medio,3,1967,Generacion X,116507,ivila,1541,80,0,362,5
CLI10214,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,20114,Ciudad Real,2271,30,0,382,3
CLI10215,F,Si,64,Si,Artista,+20annos,Bajo,1,1960,Generacion X,107111,Granada,1561,50,0,316,5
CLI10216,F,Si,76,Si,Ingeniero,+20annos,Bajo,1,1948,Generacion X,52694,ilava,1228,50,0,310,5
CLI10217,M,Si,41,Si,Otros,10-20annos,Bajo,1,1983,Millennials,92439,Gerona,1767,50,0,586,1
CLI10218,F,No,33,No,Funcionario,10-20annos,Bajo,3,1991,Millennials,22939,Barcelona,133,30,0,77,NULL
CLI10219,F,NULL,28,No,Funcionario,<10annos,Bajo,4,1996,Millennials,21776,LLeida,2237,30,0,174,NULL
CLI1022,M,No,25,No,Funcionario,<10annos,Bajo,5,1999,Generacion Z,20965,Leon,1029,30,0,141,NULL
CLI10220,F,No,43,Si,Ingeniero,+20annos,Bajo,2,1981,Millennials,39385,ilava,1146,50,0,570,4
CLI10221,M,Si,47,Si,Otros,+20annos,Bajo,2,1977,Generacion X,96043,Huelva,876,50,1,157,NULL
CLI10222,F,No,35,No,Ingeniero,10-20annos,Bajo,1,1989,Millennials,26701,Jaen,133,30,1,345,5
CLI10223,M,No,25,No,Funcionario,<10annos,Bajo,5,1999,Generacion Z,23873,Madrid,13395,30,0,44,NULL
CLI10224,F,No,33,No,Funcionario,10-20annos,Bajo,3,1991,Millennials,23171,Murcia,1928,30,1,325,5
CLI10225,F,Si,45,No,Ingeniero,+20annos,Bajo,2,1979,Generacion X,74707,Huesca,1698,30,1,147,NULL
CLI10226,M,Si,54,Si,Artista,+20annos,Medio,2,1970,Generacion X,90484,Gerona,1502,50,0,351,5
CLI10227,M,Si,73,No,Ejecutivo,+20annos,Bajo,3,1951,Generacion X,98252,Albacete,1052,30,1,142,NULL
CLI10228,F,Si,74,Si,Medico,+20annos,Bajo,2,1950,Generacion X,76622,Badajoz,1482,50,0,219,NULL
CLI10229,M,No,33,Si,Funcionario,10-20annos,Bajo,2,1991,Millennials,28639,Murcia,1238,30,1,139,NULL
CLI1023,F,Si,47,Si,Artista,+20annos,Medio,3,1977,Generacion X,124410,Melilla,583,80,0,393,3
CLI10230,F,No,43,Si,Medico,+20annos,Bajo,1,1981,Millennials,32086,ivila,1146,30,1,222,NULL
CLI10231,F,NULL,57,Si,Artista,+20annos,Bajo,4,1967,Generacion X,116732,Ciudad Real,1541,80,0,522,1
CLI10232,F,Si,63,Si,Artista,+20annos,Medio,5,1961,Generacion X,72707,Segovia,915,30,1,211,NULL
CLI10233,M,Si,69,Si,Ejecutivo,+20annos,Alto,1,1955,Generacion X,83674,Malaga,1482,50,0,302,5
CLI10234,F,Si,57,No,Construccion,+20annos,Alto,3,1967,Generacion X,123831,Cordoba,1756,200,0,267,NULL
CLI10235,M,Si,67,Si,Servicios,+20annos,Medio,2,1957,Generacion X,53934,Granada,1561,50,0,482,3
CLI10236,M,Si,39,Si,Otros,10-20annos,Bajo,2,1985,Millennials,28343,Burgos,1721,30,1,329,5
CLI10237,M,Si,57,Si,Artista,+20annos,Medio,2,1967,Generacion X,51843,Albacete,896,50,1,250,NULL
CLI10238,F,Si,50,Si,Ingeniero,+20annos,Alto,2,1974,Generacion X,42563,Guipiºzcoa,1091,50,0,76,NULL
CLI10239,M,Si,41,Si,Otros,10-20annos,Medio,2,1983,Millennials,125202,Orense,1928,50,0,246,NULL
CLI1024,F,No,24,No,Funcionario,<10annos,Bajo,7,2000,Generacion Z,21094,Cordoba,2306,30,1,262,NULL
CLI10240,F,Si,50,Si,Ingeniero,+20annos,Medio,2,1974,Generacion X,62926,Baleares,1482,50,0,104,NULL
CLI10241,F,Si,61,Si,Ingeniero,+20annos,Medio,1,1963,Generacion X,74579,Albacete,1287,50,0,127,NULL
CLI10242,F,Si,54,Si,Ingeniero,+20annos,Medio,1,1970,Generacion X,46543,Leon,622,50,1,394,3
CLI10243,F,Si,46,No,Otros,+20annos,Bajo,6,1978,Generacion X,128961,Jaen,11305,200,1,345,5
CLI10244,F,Si,43,Si,Medico,+20annos,Alto,2,1981,Millennials,101069,ilava,1031,50,1,379,3
CLI10245,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,20051,Las Palmas,1823,30,0,255,NULL
CLI10246,M,Si,47,No,Artista,+20annos,Medio,3,1977,Generacion X,43327,Ciudad Real,857,30,0,507,4
CLI10247,M,Si,55,No,Ejecutivo,+20annos,Medio,4,1969,Generacion X,54201,Valladolid,681,30,1,190,NULL
CLI10248,M,Si,41,Si,Artista,10-20annos,Medio,4,1983,Millennials,126428,Barcelona,1859,200,0,324,5
CLI10249,F,No,41,Si,Ingeniero,10-20annos,Bajo,1,1983,Millennials,21726,Guadalajara,939,30,0,90,NULL
CLI1025,M,No,32,No,Funcionario,10-20annos,Bajo,4,1992,Millennials,25237,Castellon,1077,30,1,366,3
CLI10250,M,Si,69,Si,Otros,+20annos,Bajo,3,1955,Generacion X,80549,Castellon,1013,80,0,141,NULL
CLI10251,M,Si,91,Si,Servicios,+20annos,Bajo,2,1933,Generacion Silenciosa,71830,Guipiºzcoa,1756,50,0,579,1
CLI10252,M,Si,61,Si,Artista,+20annos,Medio,3,1963,Generacion X,60525,Teruel,603,80,0,34,NULL
CLI10253,M,Si,78,Si,Artista,+20annos,Bajo,3,1946,Generacion X,34419,LLeida,1326,30,1,151,NULL
CLI10254,M,Si,96,No,Servicios,+20annos,Bajo,1,1928,Generacion Silenciosa,75101,Santa Cruz de Tenerife,876,120,1,199,NULL
CLI10255,F,Si,54,Si,Otros,+20annos,Medio,5,1970,Generacion X,37061,Murcia,1326,30,0,139,NULL
CLI10256,M,Si,30,No,Medico,<10annos,Bajo,4,1994,Millennials,26092,Caceres,1399,30,0,248,NULL
CLI10257,F,Si,28,No,Negocios/empresa,<10annos,Bajo,4,1996,Millennials,27427,Tarragona,1305,30,1,298,NULL
CLI10258,M,Si,46,No,Funcionario,+20annos,Bajo,2,1978,Generacion X,36609,Cuenca,681,30,1,349,5
CLI10259,F,Si,73,Si,Artista,+20annos,Bajo,2,1951,Generacion X,86060,ivila,1639,50,0,235,NULL
CLI1026,M,Si,29,Si,Negocios/empresa,<10annos,Bajo,2,1995,Millennials,31110,Ciudad Real,2961,30,0,389,3
CLI10260,F,No,35,Si,Funcionario,10-20annos,Bajo,1,1989,Millennials,22751,Madrid,1767,30,0,117,NULL
CLI10261,F,Si,35,Si,Medico,10-20annos,Bajo,2,1989,Millennials,19804,Ciudad Real,939,30,0,184,NULL
CLI10262,F,Si,41,No,Medico,10-20annos,Bajo,1,1983,Millennials,84270,Valladolid,1261,120,1,300,NULL
CLI10263,F,Si,68,NULL,Servicios,+20annos,Bajo,5,1956,Generacion X,116584,Sevilla,1697,30,0,579,4
CLI10264,F,No,36,Si,Funcionario,10-20annos,Bajo,4,1988,Millennials,26602,Jaen,1123,30,0,184,NULL
CLI10265,F,Si,50,Si,Construccion,+20annos,Medio,2,1974,Generacion X,95678,Las Palmas,994,50,1,119,NULL
CLI10266,F,NULL,20,No,Funcionario,<10annos,Bajo,5,2004,Generacion Z,19371,Caceres,1098,30,0,420,3
CLI10267,F,Si,41,Si,Artista,10-20annos,Medio,3,1983,Millennials,57412,Alicante,1767,30,0,62,NULL
CLI10268,M,No,33,Si,Medico,10-20annos,Bajo,4,1991,Millennials,22470,Huelva,893,30,1,183,NULL
CLI10269,M,No,34,Si,Otros,10-20annos,Bajo,3,1990,Millennials,18349,Guipiºzcoa,1514,30,0,110,NULL
CLI1027,F,Si,40,No,Artista,10-20annos,Medio,4,1984,Millennials,83811,Ciudad Real,916,30,1,261,NULL
CLI10270,F,Si,53,Si,Artista,+20annos,Medio,4,1971,Generacion X,100069,Guadalajara,1717,80,0,321,5
CLI10271,M,No,34,Si,Funcionario,10-20annos,Bajo,1,1990,Millennials,21343,Caceres,962,30,0,119,NULL
CLI10272,F,Si,40,Si,Medico,10-20annos,Bajo,2,1984,Millennials,43942,ivila,916,50,0,255,NULL
CLI10273,M,Si,67,Si,Otros,+20annos,Medio,6,1957,Generacion X,49766,Vizcaya,117,30,0,321,5
CLI10274,F,Si,91,No,Servicios,+20annos,Alto,2,1933,Generacion Silenciosa,107868,Jaen,1658,120,1,118,NULL
CLI10275,M,Si,85,No,Servicios,+20annos,Alto,2,1939,Generacion Silenciosa,121885,Granada,583,120,0,368,3
CLI10276,F,Si,51,Si,Artista,+20annos,Alto,3,1973,Generacion X,124604,Granada,74,80,0,257,NULL
CLI10277,M,Si,53,Si,Ingeniero,+20annos,Medio,3,1971,Generacion X,128816,Teruel,759,80,0,160,NULL
CLI10278,M,No,21,No,Funcionario,<10annos,Bajo,5,2003,Generacion Z,13750,Lugo,2789,30,0,337,5
CLI10279,M,No,23,No,Funcionario,<10annos,Bajo,3,2001,Generacion Z,19722,Melilla,1443,30,0,208,NULL
CLI1028,F,No,61,Si,Otros,+20annos,Bajo,1,1963,Generacion X,103487,Vizcaya,117,50,1,353,5
CLI10280,F,No,44,No,Ingeniero,+20annos,Bajo,1,1980,Generacion X,66433,Huelva,962,30,0,264,NULL
CLI10281,M,No,30,No,Funcionario,<10annos,Bajo,5,1994,Millennials,25993,Navarra,1192,30,1,345,5
CLI10282,F,Si,54,No,Negocios/empresa,+20annos,Bajo,1,1970,Generacion X,43747,LLeida,603,30,1,319,5
CLI10283,M,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,17206,Soria,14775,30,1,236,NULL
CLI10284,F,No,58,Si,Otros,+20annos,Bajo,1,1966,Generacion X,126353,Ceuta,1756,50,0,55,NULL
CLI10285,M,No,32,Si,Artista,10-20annos,Bajo,1,1992,Millennials,26992,Soria,156,30,0,232,NULL
CLI10286,M,No,25,No,Funcionario,<10annos,Bajo,4,1999,Generacion Z,31644,Cadiz,1926,30,1,259,NULL
CLI10287,M,Si,92,Si,Servicios,+20annos,Alto,2,1932,Generacion Silenciosa,40637,Toledo,818,50,0,420,3
CLI10288,M,No,42,Si,Otros,+20annos,Bajo,4,1982,Millennials,43909,Guadalajara,1353,30,0,553,1
CLI10289,M,No,29,Si,Medico,<10annos,Bajo,2,1995,Millennials,20874,Pontevedra,2202,30,0,596,4
CLI1029,F,Si,65,Si,Ingeniero,+20annos,Bajo,1,1959,Generacion X,75992,Toledo,994,50,1,292,NULL
CLI10290,F,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,16606,La Rioja,1857,30,0,227,NULL
CLI10291,F,NULL,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,15330,Barcelona,1581,30,0,564,4
CLI10292,M,Si,22,No,Otros,<10annos,Bajo,2,2002,Generacion Z,15837,Las Palmas,2064,30,1,278,NULL
CLI10293,M,Si,40,Si,Funcionario,10-20annos,Bajo,3,1984,Millennials,88397,LLeida,1905,30,1,354,5
CLI10294,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,14480,Castellon,2858,30,0,336,5
CLI10295,F,No,22,No,Funcionario,<10annos,Bajo,4,2002,Generacion Z,12584,ivila,2651,30,0,135,NULL
CLI10296,F,No,20,No,Negocios/empresa,<10annos,Bajo,4,2004,Generacion Z,13765,ivila,2444,30,0,521,4
CLI10297,M,Si,35,No,Artista,10-20annos,Medio,2,1989,Millennials,26497,Vizcaya,202,30,0,485,3
CLI10298,F,No,20,No,Funcionario,<10annos,Bajo,4,2004,Generacion Z,18468,Ceuta,1098,30,0,130,NULL
CLI10299,M,No,20,No,Funcionario,<10annos,Bajo,2,2004,Generacion Z,21028,Sevilla,165,30,0,577,4
CLI103,M,Si,75,No,Ejecutivo,+20annos,Alto,7,1949,Generacion X,28531,ivila,1482,30,1,142,NULL
CLI1030,F,Si,91,Si,Artista,+20annos,Alto,2,1933,Generacion Silenciosa,58680,Las Palmas,115,50,0,300,NULL
CLI10300,F,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,20978,Valladolid,2651,30,0,102,NULL
CLI10301,F,Si,83,Si,Artista,+20annos,Alto,2,1941,Generacion Silenciosa,90893,Valencia,72,50,0,486,3
CLI10302,M,Si,41,Si,Ingeniero,10-20annos,Medio,2,1983,Millennials,126893,La Rioja,1905,50,0,348,5
CLI10303,F,Si,39,Si,Ingeniero,10-20annos,Bajo,3,1985,Millennials,23456,Santa Cruz de Tenerife,1008,30,0,115,NULL
CLI10304,M,No,22,No,Funcionario,<10annos,Bajo,3,2002,Generacion Z,16098,La Corui±a,2892,30,1,179,NULL
CLI10305,M,Si,64,NULL,Otros,+20annos,Medio,4,1960,Generacion X,81431,Palencia,681,30,0,74,NULL
CLI10306,M,No,36,No,Funcionario,10-20annos,Bajo,4,1988,Millennials,24750,Murcia,1054,30,1,276,NULL
CLI10307,M,Si,64,Si,Artista,+20annos,Bajo,3,1960,Generacion X,109775,Melilla,798,80,0,175,NULL
CLI10308,M,No,22,No,Funcionario,<10annos,Bajo,5,2002,Generacion Z,16362,Gerona,1029,30,0,228,NULL
CLI10309,M,Si,55,Si,Artista,+20annos,Medio,2,1969,Generacion X,39417,Albacete,583,50,0,152,NULL
CLI1031,F,No,61,Si,Medico,+20annos,Bajo,1,1963,Generacion X,91443,Zamora,1326,50,1,129,NULL
CLI10310,F,No,56,Si,Construccion,+20annos,Bajo,1,1968,Generacion X,88356,Barcelona,1346,50,0,564,1
CLI10311,F,No,30,No,Funcionario,<10annos,Bajo,3,1994,Millennials,23523,Alicante,1744,30,1,275,NULL
CLI10312,F,Si,64,Si,Medico,+20annos,Medio,2,1960,Generacion X,43710,Valladolid,1561,50,0,456,3
CLI10313,M,Si,68,No,Ejecutivo,+20annos,Bajo,2,1956,Generacion X,73987,Almeri­a,896,30,0,346,5
CLI10314,M,Si,87,Si,Negocios/empresa,+20annos,Alto,2,1937,Generacion Silenciosa,23986,Soria,1424,30,0,300,NULL
CLI10315,F,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,16653,Murcia,2996,30,1,164,NULL
CLI10316,F,No,36,No,Ingeniero,10-20annos,Bajo,1,1988,Millennials,28277,Cuenca,1514,30,0,381,3
CLI10317,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,37963,La Corui±a,939,50,0,378,3
CLI10318,F,Si,32,Si,Funcionario,10-20annos,Bajo,2,1992,Millennials,26252,Las Palmas,962,30,0,296,NULL
CLI10319,F,NULL,31,No,Funcionario,<10annos,Bajo,3,1993,Millennials,25176,Vizcaya,1629,30,1,363,5
CLI1032,M,Si,58,Si,Artista,+20annos,Medio,3,1966,Generacion X,39553,Valencia,583,30,0,254,NULL
CLI10320,F,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,21885,Pontevedra,1512,30,0,532,4
CLI10321,M,No,23,No,Funcionario,<10annos,Bajo,3,2001,Generacion Z,12329,Cordoba,1892,30,1,269,NULL
CLI10322,M,No,24,No,Funcionario,<10annos,Bajo,3,2000,Generacion Z,19407,Tarragona,1305,30,0,401,3
CLI10323,M,No,31,Si,Artista,<10annos,Bajo,3,1993,Millennials,28539,Melilla,1836,30,0,510,4
CLI10324,F,Si,53,Si,Artista,+20annos,Medio,4,1971,Generacion X,93158,Madrid,759,80,0,293,NULL
CLI10325,M,Si,53,Si,Medico,+20annos,Medio,2,1971,Generacion X,27604,Murcia,1033,30,1,260,NULL
CLI10326,M,Si,73,No,Servicios,+20annos,Bajo,3,1951,Generacion X,128917,Zaragoza,1013,200,0,76,NULL
CLI10327,F,Si,52,Si,Construccion,+20annos,Bajo,4,1972,Generacion X,44500,Melilla,1756,30,1,319,5
CLI10328,F,Si,75,Si,Artista,+20annos,Alto,4,1949,Generacion X,59252,Santa Cruz de Tenerife,1482,80,0,78,NULL
CLI10329,M,Si,80,NULL,Ejecutivo,+20annos,Alto,2,1944,Generacion Silenciosa,85936,Santa Cruz de Tenerife,564,120,1,219,NULL
CLI1033,M,Si,68,Si,Artista,+20annos,Medio,3,1956,Generacion X,57588,Navarra,642,80,1,352,5
CLI10330,F,Si,65,No,Servicios,+20annos,Bajo,1,1959,Generacion X,117666,La Rioja,1385,120,0,259,NULL
CLI10331,M,Si,42,Si,Medico,+20annos,Medio,2,1982,Millennials,43645,Baleares,686,50,0,502,4
CLI10332,F,Si,84,No,Servicios,+20annos,Alto,2,1940,Generacion Silenciosa,21617,Cadiz,117,30,0,557,4
CLI10333,F,Si,44,Si,Ingeniero,+20annos,Bajo,2,1980,Generacion X,69106,LLeida,1813,50,0,260,NULL
CLI10334,F,Si,54,Si,Ingeniero,+20annos,Alto,2,1970,Generacion X,103305,Segovia,158,50,0,502,1
CLI10335,F,No,36,No,Construccion,10-20annos,Bajo,1,1988,Millennials,24610,Zaragoza,1192,30,0,445,3
CLI10336,M,No,20,No,Funcionario,<10annos,Bajo,1,2004,Generacion Z,23484,Santa Cruz de Tenerife,2444,30,0,578,4
CLI10337,F,Si,76,Si,Servicios,+20annos,Alto,2,1948,Generacion X,101575,Malaga,117,50,0,504,4
CLI10338,M,No,24,NULL,Funcionario,<10annos,Bajo,5,2000,Generacion Z,21851,Murcia,1685,30,0,260,NULL
CLI10339,F,No,20,NULL,Funcionario,<10annos,Bajo,3,2004,Generacion Z,22496,Tarragona,1167,30,0,529,4
CLI1034,M,Si,80,No,Ejecutivo,+20annos,Alto,3,1944,Generacion Silenciosa,25836,Salamanca,1385,30,1,241,NULL
CLI10340,F,No,22,NULL,Funcionario,<10annos,Bajo,4,2002,Generacion Z,17809,Granada,1236,30,0,220,NULL
CLI10341,M,Si,40,Si,Funcionario,10-20annos,Bajo,1,1984,Millennials,87912,Granada,1353,50,0,343,5
CLI10342,F,Si,74,Si,Artista,+20annos,Medio,2,1950,Generacion X,76354,Vizcaya,1697,50,0,216,NULL
CLI10343,F,Si,41,Si,Artista,10-20annos,Medio,3,1983,Millennials,115319,Zamora,1836,30,0,265,NULL
CLI10344,F,No,29,No,Funcionario,<10annos,Bajo,1,1995,Millennials,19983,Sevilla,2961,30,0,434,3
CLI10345,M,Si,56,Si,Medico,+20annos,Medio,4,1968,Generacion X,118388,La Rioja,1463,80,1,215,NULL
CLI10346,F,Si,74,Si,Servicios,+20annos,Bajo,2,1950,Generacion X,28328,ilava,622,30,0,111,NULL
CLI10347,F,No,32,Si,Otros,10-20annos,Bajo,4,1992,Millennials,26294,Granada,939,30,0,262,NULL
CLI10348,F,Si,84,Si,Servicios,+20annos,Bajo,2,1940,Generacion Silenciosa,124023,Segovia,1404,50,0,198,NULL
CLI10349,M,Si,95,Si,Servicios,+20annos,Bajo,1,1929,Generacion Silenciosa,61575,Burgos,857,50,0,321,5
CLI1035,M,Si,50,No,Medico,+20annos,Alto,4,1974,Generacion X,75442,Segovia,158,30,0,239,NULL
CLI10350,F,Si,56,Si,Construccion,+20annos,Medio,2,1968,Generacion X,39653,Guipiºzcoa,994,50,0,384,3
CLI10351,M,Si,39,Si,Otros,10-20annos,Bajo,2,1985,Millennials,24059,Salamanca,1813,30,1,233,NULL
CLI10352,M,No,33,No,Medico,10-20annos,Bajo,2,1991,Millennials,24594,Caceres,1468,30,0,323,5
CLI10353,M,Si,52,Si,Medico,+20annos,Medio,2,1972,Generacion X,66135,Valladolid,1189,50,0,282,NULL
CLI10354,M,Si,89,No,Servicios,+20annos,Bajo,1,1935,Generacion Silenciosa,33052,Malaga,1306,30,1,386,3
CLI10355,F,Si,94,No,Servicios,+20annos,Bajo,1,1930,Generacion Silenciosa,61656,Santa Cruz de Tenerife,1072,30,1,190,NULL
CLI10356,M,NULL,66,Si,Otros,+20annos,Medio,5,1958,Generacion X,70375,Badajoz,1424,30,1,315,5
CLI10357,F,No,23,No,Funcionario,<10annos,Bajo,3,2001,Generacion Z,20031,LLeida,2961,30,0,70,NULL
CLI10358,F,NULL,44,Si,Ingeniero,+20annos,Bajo,1,1980,Generacion X,48230,Burgos,1974,50,0,143,NULL
CLI10359,F,NULL,39,Si,Construccion,10-20annos,Bajo,1,1985,Millennials,29671,Santa Cruz de Tenerife,1192,30,0,589,4
CLI1036,F,NULL,31,Si,Funcionario,<10annos,Bajo,8,1993,Millennials,26652,Gerona,824,30,1,195,NULL
CLI10360,F,NULL,39,Si,Funcionario,10-20annos,Bajo,1,1985,Millennials,26551,La Rioja,962,30,1,230,NULL
CLI10361,F,No,45,No,Ingeniero,+20annos,Bajo,1,1979,Generacion X,100639,Las Palmas,1514,120,1,166,NULL
CLI10362,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,12730,Cadiz,2064,30,1,336,5
CLI10363,M,No,24,No,Funcionario,<10annos,Bajo,1,2000,Generacion Z,13388,Granada,13395,30,0,256,NULL
CLI10364,M,Si,67,Si,Artista,+20annos,Bajo,1,1957,Generacion X,63188,Guadalajara,1424,50,0,405,1
CLI10365,M,No,25,No,Funcionario,<10annos,Bajo,3,1999,Generacion Z,23420,Salamanca,14085,30,0,555,4
CLI10366,M,No,34,No,Funcionario,10-20annos,Bajo,5,1990,Millennials,29184,Madrid,1146,30,0,424,3
CLI10367,M,Si,90,Si,Servicios,+20annos,Alto,2,1934,Generacion Silenciosa,49559,Guadalajara,1697,50,0,344,5
CLI10368,M,Si,92,No,Ejecutivo,+20annos,Alto,2,1932,Generacion Silenciosa,91466,Huesca,1111,120,0,320,5
CLI10369,M,Si,45,Si,Otros,+20annos,Bajo,2,1979,Generacion X,52405,Valladolid,87,50,1,251,NULL
CLI1037,M,No,31,Si,Funcionario,<10annos,Bajo,4,1993,Millennials,24193,Caceres,202,30,0,368,3
CLI10370,F,Si,73,Si,Artista,+20annos,Medio,2,1951,Generacion X,88719,Salamanca,1287,50,1,158,NULL
CLI10371,M,Si,63,Si,Artista,+20annos,Bajo,2,1961,Generacion X,92590,Cuenca,759,50,0,94,NULL
CLI10372,M,No,22,No,Funcionario,<10annos,Bajo,4,2002,Generacion Z,12245,Badajoz,995,30,0,577,4
CLI10373,F,No,35,No,Construccion,10-20annos,Bajo,1,1989,Millennials,23227,Santa Cruz de Tenerife,1468,30,1,314,5
CLI10374,F,No,32,No,Construccion,10-20annos,Bajo,1,1992,Millennials,28539,Caceres,1008,30,0,122,NULL
CLI10375,M,Si,40,Si,Ejecutivo,10-20annos,Alto,4,1984,Millennials,83643,Cordoba,1468,30,1,291,NULL
CLI10376,M,Si,42,Si,Otros,+20annos,Medio,3,1982,Millennials,127279,Santa Cruz de Tenerife,1491,200,0,129,NULL
CLI10377,F,Si,47,No,Medico,+20annos,Bajo,1,1977,Generacion X,120074,Vizcaya,1658,120,0,527,4
CLI10378,F,No,46,No,Negocios/empresa,+20annos,Bajo,1,1978,Generacion X,118709,Teruel,896,120,0,459,3
CLI10379,F,Si,53,No,Construccion,+20annos,Bajo,1,1971,Generacion X,24508,Ciudad Real,1443,30,0,469,3
CLI1038,M,No,28,No,Negocios/empresa,<10annos,Bajo,2,1996,Millennials,24374,Valencia,2996,30,1,304,5
CLI10380,M,Si,68,Si,Artista,+20annos,Bajo,1,1956,Generacion X,73780,ilava,818,50,0,164,NULL
CLI10381,M,No,69,Si,Artista,+20annos,Bajo,2,1955,Generacion X,106026,Badajoz,1541,50,1,102,NULL
CLI10382,M,Si,66,Si,Otros,+20annos,Bajo,2,1958,Generacion X,82848,Cuenca,1561,50,0,46,NULL
CLI10383,M,Si,69,Si,Artista,+20annos,Bajo,2,1955,Generacion X,59472,Jaen,564,50,0,544,4
CLI10384,M,Si,68,Si,Otros,+20annos,Bajo,1,1956,Generacion X,44871,Zamora,759,50,0,583,4
CLI10385,M,Si,44,No,Ejecutivo,+20annos,Bajo,1,1980,Generacion X,38725,Las Palmas,801,30,0,389,3
CLI10386,M,Si,69,Si,Artista,+20annos,Medio,1,1955,Generacion X,55055,Vizcaya,915,50,1,131,NULL
CLI10387,M,No,21,No,Funcionario,<10annos,Bajo,4,2003,Generacion Z,15699,Ceuta,1754,30,1,199,NULL
CLI10388,F,No,23,No,Construccion,<10annos,Bajo,1,2001,Generacion Z,19652,Melilla,1926,30,0,534,4
CLI10389,M,No,23,No,Funcionario,<10annos,Bajo,1,2001,Generacion Z,20214,Albacete,1995,30,0,433,3
CLI1039,M,Si,57,Si,Ingeniero,+20annos,Medio,3,1967,Generacion X,106443,Murcia,11305,80,0,508,4
CLI10390,M,No,24,No,Ingeniero,<10annos,Bajo,5,2000,Generacion Z,18397,Jaen,1857,30,0,237,NULL
CLI10391,M,Si,66,No,Servicios,+20annos,Alto,3,1958,Generacion X,40432,Pontevedra,1287,30,1,196,NULL
CLI10392,M,Si,65,Si,Artista,+20annos,Bajo,1,1959,Generacion X,59238,Cuenca,661,50,0,288,NULL
CLI10393,M,Si,80,No,Servicios,+20annos,Alto,2,1944,Generacion Silenciosa,83409,Huesca,1209,120,0,353,5
CLI10394,F,Si,57,Si,Artista,+20annos,Alto,3,1967,Generacion X,26840,Ciudad Real,915,30,0,228,NULL
CLI10395,F,Si,73,No,Medico,+20annos,Medio,2,1951,Generacion X,75640,Pontevedra,1209,120,0,249,NULL
CLI10396,M,Si,67,No,Otros,+20annos,Bajo,4,1957,Generacion X,23819,Melilla,1502,30,0,40,NULL
CLI10397,F,Si,67,Si,Artista,+20annos,Bajo,1,1957,Generacion X,27640,Sevilla,1326,30,1,377,3
